,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
71,9698.665917968723,46361.260996093755,21236.91601985236,9546.105979665395,15637.122832031275,12991.012792968759,18853.971972656254,27269.00248046875,-2410.3865429687503,43.15658203124991,-688.8917901274714,598.0896846554025,-2410.3865429687503,-1122.8643164062503,-531.09654296875,-138.9548828125
72,8925.500468750006,52022.283203125044,22010.77969843426,10103.645660596065,14459.663359375085,14407.043242187505,19848.563242187513,28633.04246093751,-2932.673320312502,0.0,-679.7437234570109,624.067465381661,-2932.673320312502,-1305.0608984375006,-388.79013671875,-128.75335937500006
73,9110.527343750015,50509.41414062503,21888.670180252513,10161.049017180687,12165.983828125063,13162.439414062514,18775.172070312507,27773.66675781251,-4351.176484375,0.0,-1414.5475023372464,996.7328753492271,-4351.176484375,-2121.8058593749997,-1403.9365234374995,-396.40591796875003
74,9278.614511718759,43103.96388671877,20166.44447178234,8849.488977558787,15408.269042968765,12374.269160156255,18296.1461328125,24862.88869140626,-2719.2988867187496,0.0,-1295.315401762487,767.1478368805323,-2719.2988867187496,-2014.2763085937504,-1234.56830078125,-755.4132812500002
75,9127.550488281277,43260.6016601563,19604.134038538166,8478.542214338291,12279.069863281286,12453.402226562517,17992.896152343783,24350.944238281274,-1969.2300195312505,0.0,-738.0847139210456,553.1600030632735,-1969.2300195312505,-1044.2039648437499,-596.7174804687502,-389.2937695312501
76,8278.659824218776,50670.353925781295,20925.22733942104,10138.579057422146,13353.084394531319,12914.677636718769,18693.957597656263,26862.052636718778,-3240.2400195312507,0.0,-1037.0693479489141,692.4606624900562,-3240.2400195312507,-1807.4060742187498,-828.0885742187503,-514.5740625
77,9150.685859375006,47573.71425781252,20412.059604985054,9232.06214064036,12284.665976562548,13073.398984375011,17329.991562500007,27233.87539062502,-3611.5843750000004,0.0,-1188.8324112049625,811.6583376637259,-3611.5843750000004,-2092.8366406249993,-898.2994140625005,-587.0533203125001
78,9979.807109375004,50398.33109375002,20171.47345016179,9331.336772349583,11957.063554687547,13118.543046875006,17125.348925781247,24883.207656250015,-2605.25640625,303.2143359375002,-486.45231257316584,526.2839858829435,-2605.25640625,-984.6066015624998,-247.87792968750003,0.0
79,9472.872812500009,54763.12144531253,21753.04237411389,10693.272411441796,16974.996562500073,13621.704804687517,19056.215898437513,27105.293789062514,-3536.9823046874994,0.0,-1017.751294407681,700.4010601614252,-3536.9823046874994,-1693.889140624999,-841.3317187499999,-489.67380859375004
80,8838.574707031245,39991.383613281265,17128.596650502408,8436.442223265673,12376.319199218746,9681.891894531245,14380.75724609375,22813.86443359375,-2029.6674804687505,0.0,-943.1400357090595,635.8683592157877,-729.8102929687499,-1551.5472851562497,-698.17373046875,-488.89224609375015
