,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
63,10312.542226562502,22053.435859375022,15476.920617033049,3409.3383583168434,19019.728554687514,11926.711601562505,15592.747578125007,18222.85187500001,-486.57261718750004,4103.603359375001,1476.7477056573555,1430.7488471566744,4103.603359375001,293.6792187499999,473.1328515625001,2775.5828906249994
64,10193.471328125008,25156.192109375028,14395.85883932347,2982.3856805022137,15275.874804687515,12455.085937500007,13677.057968750018,16162.692773437508,-506.32873046875,4346.332031250004,1316.5031590221777,1242.8996563470168,4346.332031250004,285.8541796874996,483.25076171874986,2601.6328125
65,10000.0,26714.619316406264,14141.466001134077,3196.9918630127227,15571.543691406248,11661.030722656258,13783.894902343753,14607.716191406253,-545.1923632812499,4570.694941406252,1405.6201496244153,1326.9735226261312,4570.694941406252,441.4223242187498,475.4849414062498,2727.1570507812503
66,9999.49521484375,25104.648593750015,15267.104588543027,4400.367368770676,17949.493632812504,11762.617890625006,13455.827734375001,18595.782968750013,-476.7247656250001,4059.516406249999,1508.9763442418384,1354.7380403797656,4034.266679687499,502.5095703125003,669.5819531250004,2803.2161328125003
67,10000.0,28741.093242187526,16384.82516545673,5478.304982967631,18609.53382812502,11675.529765625008,14643.620917968756,18954.527812500026,-401.90976562500003,4161.577031250003,1575.4599938215415,1439.429162439792,4079.623242187504,498.14898437500005,577.65876953125,3015.2739062500013
68,9999.540097656249,24806.93134765627,15758.760839782784,3874.2069890998123,16364.98212890626,12472.017519531253,15170.430644531258,18593.01111328126,-376.91492187499995,4399.584277343752,1856.5671722977374,1610.3117730907222,4397.924746093752,490.61107421875005,856.264375,3453.78580078125
69,10313.04701171875,24483.507890625024,14936.64933042974,2718.2968064923707,15893.695234375014,13218.843281250005,14635.80492187501,16471.531328125013,-482.6158203125001,3863.1058984375018,1198.608916737123,1173.9738083928476,3837.981132812502,307.77753906250007,349.78871093750024,2480.9189843750005
70,10313.04701171875,18162.30900390626,13852.254434569302,1749.5854384622082,16090.912089843749,13040.631894531256,13638.816582031255,14818.619902343758,-437.94505859374993,3943.7158398437514,1295.2423035493628,1202.8974332189703,3943.7158398437514,441.50414062500005,525.9807226562499,2297.328300781249
71,9995.862597656249,22738.09417968752,14010.328463941374,2558.1258094318796,17096.183164062513,12213.215351562498,13825.270195312512,14344.824765625006,-243.33787109375004,4553.104179687498,1651.6652582149127,1280.5237034708073,4553.104179687498,814.45109375,915.042890625,2873.0884374999996
72,9878.277832031257,24611.111035156264,16405.312205710205,4232.447674074305,18495.514628906254,12947.905703124996,16175.555488281254,19676.25951171876,-390.23333984375,4477.171269531251,1713.4630457368635,1710.1636255622916,4477.171269531251,-11.900449218749827,514.43080078125,3408.2401367187513
73,10313.04701171875,33781.27130859378,17273.165288802367,5847.62376795924,16574.853925781277,12684.879355468755,16061.397011718753,20204.542246093763,-348.88398437500007,4826.335019531249,2007.479341404624,1844.992835000341,4046.1982226562477,320.86736328125033,731.3469531250001,3842.4211914062507
74,10000.0,22696.230664062517,15585.989432577564,3450.2445606404112,16495.371132812514,12309.504414062505,15386.006210937507,17936.72183593751,-288.9316015625,4074.166484374998,1743.5912562597555,1498.2182349653383,4071.3300781249995,581.9542968750002,722.9288867187498,3134.747031249999
75,9997.051875000001,22843.442167968777,15405.910833502716,3513.6343203358847,18881.84861328127,12204.510996093759,15185.558437500003,18288.382519531275,-578.319453125,4598.8900976562545,1562.0454110911492,1534.276308314774,4598.8900976562545,322.40966796875,560.5566015625,3077.5437304687503
76,9871.869882812505,23809.820585937512,16003.213749004135,4081.052093559061,18316.70078125001,12727.506093749998,15653.462695312504,18716.79613281251,-475.4371093749999,4437.817382812502,1689.2145327742928,1678.817545765064,4437.817382812502,6.298085937499991,536.8019921874999,3352.8934375000026
77,9999.0353125,35224.20681640627,16197.682349115514,5571.211287945909,17020.781582031264,11829.45748046875,14611.963535156254,17654.787753906257,-422.13277343749996,3830.2025195312494,1514.859654636284,1479.079437344356,3137.892714843748,224.9989648437499,490.63605468749995,3011.8112695312507
78,9995.88875,23353.254609375013,14725.892064235666,2939.960512979351,15122.2871484375,12196.370312500008,14601.07296875,16696.255546875007,-500.08818359375005,4583.115273437504,1470.6442145023098,1450.486283861735,4583.115273437504,299.67105468750026,401.75322265625005,2851.4346093750014
79,10228.509218750007,26016.579414062515,14610.54953612774,3262.894545124995,15070.196015625004,12936.732109375009,14024.603203125009,15245.41191406251,-422.36925781249994,3367.915039062499,1069.967291090823,1026.3758892272183,3367.915039062499,231.99447265625005,312.79074218750014,2175.1898828124995
80,10100.129765625017,24299.965820312522,15645.798430142768,3764.2134265009054,17576.882460937515,12935.226621093767,15053.845585937515,18222.46216796877,-580.8355078124998,3654.183710937501,1402.0867257210912,1393.981301982839,3575.758984375001,188.54980468749983,403.45732421874993,2814.9932812499997
81,10000.0,20930.773535156266,15432.547584364436,2976.289047539155,16370.748457031255,13122.723261718747,15563.751816406255,17838.310019531258,-460.2162890624999,4524.30248046875,1544.82554697662,1562.4531497389326,4521.36115234375,228.74384765624984,351.89849609375,3057.2779101562514
82,9966.500371093749,23554.398691406263,14696.833620374287,3115.088475487734,15814.982441406257,12059.482539062497,14489.646269531257,16407.240761718745,-458.88859375000004,4766.9774414062485,1502.8421656315033,1513.264740379536,4766.9774414062485,17.761503906249626,517.2236914062499,3039.0058789062496
83,10000.0,38125.708437500034,16991.292024400867,6453.360390967538,17456.867500000026,12235.567382812505,14950.429648437512,18885.05136718752,-483.095078125,3847.4559765625004,1541.4237586579736,1400.7163178276192,2920.3087499999983,542.7804492187499,674.8804687500001,2889.0954687499993
84,10000.0,26453.568828125026,16718.53491602173,4617.754170718446,17411.001093750016,12315.737187500003,16272.70968750001,19923.514453125015,-461.65595703125007,4077.8161328125007,1482.64517614708,1404.8786198698263,4075.3874609375007,267.0058593749999,472.25291015625,2924.7054687500004
85,9999.54009765625,30406.052128906285,16760.374448511484,5275.232486918087,16893.827324218775,13391.617890625,15734.568808593747,17173.458300781254,-338.5961914062501,3511.01646484375,1468.5543359171763,1285.0989969975167,2984.306621093749,462.17761718750006,572.5942773437503,2707.86990234375
86,10000.0,26567.35009765628,14687.620828462388,3205.6731336515386,16273.837480468763,12437.106269531258,14078.847343750003,15633.830058593758,-391.31871093750004,4282.373496093753,1355.9766422509108,1281.1567136585866,4282.373496093753,233.17416015624997,477.3574218750001,2742.2101367187497
87,9999.540097656249,34631.74746093753,16558.434983334428,5496.2111020893635,16926.916406250024,12302.27378906251,15329.617382812512,18506.27828125001,-390.21832031249994,4179.6528515625,1615.26826580385,1567.335775169597,2933.379726562498,290.0208984375,448.5751953124999,3059.40859375
88,10000.0,21588.39097656251,14930.290746394548,2857.016180072782,17294.2820703125,12257.445195312504,14837.325234375003,17215.22878906251,-336.30232421875,4689.051132812505,1654.4986853903815,1367.3640440168454,4662.222070312505,757.73537109375,823.0279296875002,3062.1750781250007
89,10000.0,23510.31707031253,16274.741942150118,3975.0943032841787,18246.728671875026,13200.994023437515,16319.771679687517,19403.40828125002,-388.4390625000001,4266.189062500005,1754.5588048744814,1619.0619042080616,4121.082460937504,251.8196093750003,700.1312890625001,3243.444609375003
