,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
37,10000.0,15124.782617187491,11616.391817619371,936.6510121617852,12224.887265624993,11034.410390625002,11238.282285156252,12083.279101562495,-96.61750000000002,1142.92171875,461.5447742381599,501.0750643979084,1066.0409765625,-17.89685546875,68.66687499999999,1007.418046875
38,10000.0,14655.420488281256,11554.604561092783,1081.8785309328352,11852.731113281254,10921.39658203125,11331.975722656254,11846.440761718755,-92.18748046875001,1132.26716796875,432.02472874611806,451.71159012997236,1132.26716796875,3.8284765625000006,31.75521484375,875.4040039062503
39,10000.0,15573.1533984375,11577.97945154794,1017.8030758839951,11742.394414062499,10891.356132812502,11278.099882812501,11898.85484375,-33.42443359375,1008.3789843749995,443.41350264460397,388.70655264617216,1008.3789843749995,86.426875,192.35406250000003,851.5205078124999
40,10000.0,14963.926855468746,11573.474715644406,1229.288098201238,12020.778691406247,10706.177871093747,11267.642753906242,11869.861738281244,-125.70289062500001,607.78611328125,217.91795164499223,261.7976631822385,372.32806640625,-7.146386718750001,50.16619140624999,442.70865234375003
41,10000.0,15682.501464843757,11911.080245657029,1301.5317120454272,11916.997871093754,10865.926503906252,11611.320097656248,12325.619316406248,-17.486171875,1553.4830664062495,664.7268834918477,586.1519420924408,1553.4830664062495,160.02369140625004,220.87230468750005,1317.78267578125
42,10149.49755859374,15973.108417968728,11869.180990877318,1438.683313272807,12066.845097656229,10742.47455078124,11453.197910156241,12502.756035156246,-107.44041015624998,409.03861328125004,150.31282159840833,159.71966660287552,409.03861328125004,-15.879687500000001,125.05646484375002,258.55958984374996
43,10313.16234375,14608.436796875005,11531.616796875003,952.712349583136,11461.387148437501,10838.507500000005,11233.645664062504,12148.656835937501,-104.56925781250001,871.9454687499998,377.72722073951843,360.10105721651655,733.3516015624996,45.85660156249996,123.55074218749999,724.5407812499997
44,9946.589707031251,14497.49453125,11599.57630980687,1101.775964486812,11278.758906249994,10781.298554687499,11417.465117187494,12229.720859374997,-20.240878906250007,1030.040703125,379.5418451572205,321.54631782560557,1030.040703125,76.59869140625,210.34916015624998,707.6469921875
45,10313.16234375,13872.45734375,11656.426041100542,820.433863334771,12054.735234374997,10994.970546875,11509.924531249999,12268.239882812497,-122.90498046875001,775.9917578124999,319.47211410617246,352.0208057526432,775.9917578124999,0.0,69.19222656249998,711.4734375
46,9987.388671875,13983.490800781248,11411.138659743787,1023.5227178826451,12186.868457031247,10613.85142578125,11176.121347656248,11737.323847656247,-48.8355078125,1010.24412109375,419.1935804056679,354.32676045248354,1010.24412109375,97.87091796874998,212.09123046875,770.9885742187505
47,9876.165703125007,16684.116210937496,11811.725086980785,1675.0357572392813,13313.0626953125,10470.226093750001,11225.622578125,12554.492304687501,-59.45761718750008,1243.1768749999999,487.81215438179345,463.440145941503,1243.1768749999999,57.81617187499993,155.63863281249996,895.0253124999999
48,10090.73375,15596.446171874999,11827.347568783967,1345.9667406694177,12225.8440625,10936.36439453125,11430.168554687498,12180.228320312499,-66.52410156250001,1082.5585156250002,440.3769895186334,455.93536562320406,1012.7553906249997,10.352656249999995,122.83613281249998,941.0176562500001
49,10098.051308593753,17386.95763671875,11768.357593167704,1672.610771061332,11949.365488281253,10617.11650390625,11247.337402343754,12343.271191406253,-87.51146484375,1447.4395898437501,642.5509882084626,608.2781420273145,1365.1027539062497,88.74462890625003,139.40412109375,1299.3306445312503
50,10313.16234375,15883.652363281257,12086.019117697013,1463.50270919773,13530.118574218755,11088.367519531252,11527.078847656252,12479.677871093752,-88.97451171875001,915.93009765625,351.6521447981367,346.6788195367217,915.93009765625,31.229511718749983,85.59759765625,734.2555273437503
51,10084.395996093754,14132.15697265625,11536.158307453421,1178.0670514748047,12227.77876953125,10504.270136718755,11261.760722656254,12227.77876953125,-38.454335937500005,1266.3878710937495,589.5089555027172,538.357430699385,1068.8431835937495,89.57533203124999,130.02744140624998,1109.0463085937495
52,10300.96947265625,15333.512363281245,12059.876163625773,1366.6665573691714,11383.845761718747,10990.224824218747,11606.187753906246,12756.094082031246,-104.41357421875003,984.6889257812502,339.5849742818324,392.7179336838182,752.0904882812498,-17.89685546875,52.96513671875,680.81068359375
53,9984.70658203125,15136.455058593736,11701.595103964477,1307.5647458930607,12236.55970703124,10750.658457031244,11457.703535156248,12264.693183593743,-71.59845703125,739.23755859375,325.7240815460015,287.987617103974,549.4977929687502,66.758359375,166.16501953124998,622.85318359375
54,9958.245019531249,14640.486855468751,11736.669910471657,1066.586449485609,13401.377832031245,10901.885839843744,11710.174785156247,12346.548105468746,-36.06650390625,1096.1930273437495,400.1480428717001,370.5228324803089,1096.1930273437495,87.19005859374997,107.93886718749998,796.9201367187499
55,9989.824296875,15275.585917968747,11653.096772733887,1398.786857516326,12987.006582031245,10531.430097656248,11210.192441406247,12260.025644531243,-67.9475390625,1256.7793554687498,506.8305193371507,480.1302621557133,1256.7793554687498,30.095996093750003,194.56818359375,1013.5460742187498
56,10000.0,14431.21728515625,11640.76686335404,838.5921426358335,12688.698574218746,11060.802792968752,11411.267714843752,12103.798847656248,-94.69761718750001,930.03470703125,374.2670226368402,295.637238985666,930.03470703125,140.12107421875004,213.15392578125,660.7521679687502
57,10313.16234375,13943.399433593753,11634.49845860831,772.5719150899796,11568.464941406253,11149.857480468752,11323.295449218753,12094.81705078125,-50.75908203125,931.8734960937501,439.2516611267469,382.1476742237759,845.5246289062499,96.49798828124999,173.35318359375,837.09802734375
58,10200.306757812497,14642.479531250003,11664.708519264363,1113.2997343064199,12396.5511328125,10912.9596484375,11275.116914062499,12294.064570312497,-213.0021875,1240.5992968749997,320.4735250873448,433.2812866208924,1240.5992968749997,-40.736132812499996,0.0,771.6696093750002
59,10000.0,15521.418281249982,11927.049971370334,1287.7001599267417,12621.522929687482,10927.521562499998,11620.569921874992,12558.505585937484,-105.77326171875,629.7776953125001,257.9565957395187,242.65903476953793,476.15031250000027,5.61757812500003,172.42007812500003,476.15031250000027
60,9935.47021484375,14301.283593750002,11657.293329774844,998.6263557381135,13126.828085937497,11070.3814453125,11652.477382812498,12286.678476562494,-33.77654296875,1277.5771484375,501.17481791052023,369.7731345402689,1277.5771484375,248.42582031250006,287.97265625000006,844.9478906250001
